kp_0,kp_1,kp_2,kp_3,kp_4,kp_5,kp_6,kp_7,kp_8,kp_9,kp_10,kp_11,kp_12,kp_13,kp_14,kp_15,kp_16,kp_17,kp_18,kp_19,kp_20,kp_21,kp_22,kp_23,kp_24,kp_25,kp_26,kp_27,kp_28,kp_29,kp_30,kp_31,kp_32,kp_33,kp_34,kp_35,kp_36,kp_37,kp_38,kp_39,kp_40,kp_41,kp_42,kp_43,kp_44,kp_45,kp_46,kp_47,kp_48,kp_49,kp_50,kp_51,kp_52,kp_53,kp_54,kp_55,kp_56,kp_57,kp_58,kp_59,kp_60,kp_61,kp_62,kp_63,kp_64,kp_65,kp_66,kp_67,kp_68,kp_69,kp_70,kp_71,kp_72,kp_73,kp_74,kp_75,kp_76,kp_77,kp_78,kp_79,kp_80,kp_81,kp_82,kp_83,kp_84,kp_85,kp_86,kp_87,kp_88,kp_89,kp_90,kp_91,kp_92,kp_93,kp_94,kp_95,kp_96,kp_97,kp_98,label,posture_name
0.29584774,-0.59960157,-0.8226983,-0.37752697,0.5567656,-0.4853524,-0.7384816,-0.5619548,0.35794583,0.22789611,0.37663,-0.35608375,0.8017123,-0.096459284,0.027426064,0.89761597,0.9585545,0.32308546,0.8896264,0.08301477,-0.38543412,-0.36981428,0.11788118,0.21007223,-0.12076586,0.76754296,-0.14660776,-0.45315272,-0.98403627,0.94113857,0.64862657,0.23111917,0.66108453,0.62057847,0.8637016,-0.22786464,0.10970449,-0.802744,0.93063086,0.9702541,0.5781685,-0.091758035,-0.0068664984,-0.12926613,-0.41337872,0.05558281,-0.89310986,0.9837741,-0.15189973,0.85473317,0.44854292,-0.42011416,-0.5558948,0.9913509,0.5442527,-0.50067705,-0.8651099,0.3938331,-0.3939671,-0.55733836,0.46987483,0.35852265,-0.03717465,0.88531184,0.35927674,0.7868391,-0.6188941,-0.40670818,-0.7909597,-0.39084,0.94355667,0.92571247,0.5207727,0.042096525,0.5615596,0.1069739,-0.992983,0.003094148,0.19784689,-0.4685033,-0.5934129,-0.45238182,0.2472555,-0.7078718,0.4406566,-0.15465036,-0.2933043,0.61446255,0.012126499,-0.24319887,0.75630945,-0.26349673,0.7180006,0.008397397,-0.5839858,0.22563638,-0.42935294,-0.7056897,-0.82694125,1,Bending
-0.5166053,0.47310928,0.67599845,0.7234417,-0.45970345,0.32194588,-0.53929186,0.24552423,0.774422,-0.91821265,0.97045135,0.65417576,0.52332425,0.38272578,0.5405478,0.9891907,0.5403826,-0.29679844,0.2278437,-0.32615396,0.9401309,0.80027944,0.13524045,0.5625475,0.8193739,-0.5127995,0.15896371,-0.03656736,0.54318273,-0.24183495,0.41795927,-0.19401382,-0.7778503,-0.7857571,-0.7618874,-0.93496025,0.06594634,0.34380537,-0.74654317,0.223716,0.19548015,-0.7058119,-0.1918348,0.51027143,-0.96648794,-0.7061042,0.9916567,0.4670898,-0.07173944,0.25960281,0.69244194,0.6846092,-0.35059714,-0.017417155,0.2761102,-0.8562062,0.8915932,-0.13451634,-0.25827536,0.8142007,-0.7634267,-0.9214784,0.37000483,-0.22999406,0.52895164,-0.86291075,-0.23248571,-0.52934957,0.47921306,-0.5456598,-0.08410933,0.6377551,0.83078104,0.4452116,-0.14154318,0.14397176,0.3793799,0.74986523,0.77714795,0.86193895,0.6214222,-0.70640415,0.49527907,0.6291847,0.75574285,0.8496338,0.018319627,0.3101854,-0.98089445,0.14556713,-0.05360324,0.9246121,0.8034186,0.59520787,-0.88601166,-0.19594231,0.39208445,-0.94067854,-0.5283724,0,Standing
0.7750144,-0.74043846,-0.897253,0.16117151,0.89292926,0.6692495,0.949545,0.5070463,-0.12526046,0.8932329,-0.14673345,-0.29981077,-0.10360816,0.6279479,0.8353871,-0.28463578,-0.075505085,0.79665464,-0.9059127,0.5677374,-0.091564484,-0.24696329,-0.106157415,-0.16261865,0.51323724,0.85589504,-0.01708835,0.66546756,0.46388906,-0.33863842,0.17462763,0.33363134,-0.95300126,-0.2080889,0.98527634,0.27451286,-0.33151186,-0.49995193,-0.5810368,-0.19671719,-0.61346865,-0.7296276,-0.27187344,0.21399939,-0.70720166,-0.9113135,-0.93073434,-0.4652315,-0.6197354,0.078510724,-0.08855963,-0.35046676,0.66708565,0.009893986,-0.81694,-0.4084713,0.9466785,0.95395464,-0.49065673,-0.66552776,-0.008623707,-0.037070163,-0.17972462,0.058714453,-0.53560925,-0.7701413,0.14092292,0.865196,-0.72450143,0.40962943,-0.124206625,-0.41204682,0.7062184,-0.08701661,0.16662402,-0.11388743,-0.8375008,0.18980937,-0.16231805,-0.82648677,0.19162346,-0.9802581,-0.58295923,0.5621391,-0.92414516,0.2933642,0.8994139,-0.65761507,-0.16577628,0.15099539,-0.09916832,0.24075538,-0.19180495,-0.7029917,-0.8219113,0.48888633,-0.5227521,0.69490063,0.48605448,1,Bending
0.0006673861,-0.59757775,-0.4160147,-0.93384516,0.619654,-0.8793335,-0.1639725,-0.24758047,-0.6332457,-0.090748794,-0.04399504,-0.36700872,-0.8913187,-0.28835687,-0.31361187,0.30458352,0.080875866,-0.111769214,0.039434202,-0.97406745,-0.6981409,-0.51858634,-0.13680233,-0.5498063,-0.8780193,-0.34110025,0.07602962,-1.0729164,-0.041372124,-0.8760639,1.1420382,-0.57353765,-0.15006498,1.3173729,-0.3445324,0.7740514,0.9567954,0.89703304,0.71334356,0.28207976,0.72731704,-0.8398995,1.3849953,-0.7312552,-0.77751637,-0.0981023,0.66043377,-0.49607572,-1.3658475,0.35177752,-0.8061498,-0.37926638,-0.40914738,0.6946017,-0.9627938,0.2929471,-0.7419313,0.5746327,-0.35509568,0.41367766,-0.61209214,0.017297722,0.015070518,-0.09160404,-0.2194489,0.7049299,1.3031601,0.83500826,0.33461884,1.4775461,0.092996836,-0.6990068,0.104913816,-0.42718315,-0.23030776,-0.6738667,-0.26486194,0.04767048,-0.1816378,0.4719464,0.1205617,1.1260173,0.89437294,0.7813017,-0.7856408,0.84362483,0.12956358,-1.3123193,-0.18107967,-0.8265116,0.9538368,-0.66873693,-0.49697992,0.089715414,-0.32504097,-0.42143974,1.1907623,0.99292004,-0.89498186,3,Aggressive
0.55688626,-0.7440162,-0.96032995,0.27715364,0.74663043,-0.647403,-0.31677243,-0.6624996,0.81301516,-0.45927915,-0.110574216,0.78948253,0.10573841,0.8656996,0.8529008,-0.07679796,0.16476522,-0.53937143,0.98107165,-0.44336668,0.566614,-0.37406188,-0.37391546,-0.7922741,0.11979162,-0.5103353,-0.7032105,-0.5466666,-0.49781367,0.008166912,-0.22815393,-0.8490194,0.072057165,0.5754949,0.14847033,0.9490805,-0.8016996,0.64230466,0.01138534,0.043190356,0.038199868,-0.34936234,-0.35088998,0.263689,-0.91046983,0.17757209,0.44918144,-0.2873474,-0.5652861,-0.57322615,-0.8363207,-0.82056135,-0.66662425,-0.9616542,-0.46752918,-0.38719633,0.9904425,0.9833755,-0.6259023,-0.5739357,-0.016187258,-0.7024313,0.008078816,-0.20122059,-0.35075423,0.6452103,0.6562354,0.97577894,-0.55382377,0.776555,0.07569186,0.18291886,0.79258645,0.8852616,0.45362252,-0.30431515,-0.020664021,0.23010772,0.6572801,0.3158954,-0.26910478,-0.1642391,-0.8991246,0.8485357,-0.823762,0.15986158,0.7433038,-0.1582695,0.60025096,0.60763216,-0.8803079,-0.17571256,0.38205096,-0.15529299,0.0903345,0.1889158,-0.69754124,-0.1760376,-0.9430736,0,Standing
0.5559999,0.024508126,0.14717199,-1.3935386,0.5112385,-0.25402424,0.8618734,-0.22467455,-0.70037806,-0.92755914,0.1356016,-0.22662367,-1.1197193,-0.69846207,-0.31833073,0.1871535,0.004803828,0.7934475,-0.17794208,-0.9429576,0.7625207,-0.594801,-0.61821705,0.5048239,0.2659319,-0.49336314,-0.67736316,0.7296885,-0.813212,0.57122624,-0.019936265,-0.10604717,-0.9962921,0.8643332,-0.014325882,-0.12021096,-0.24421754,-0.8742029,-0.26663908,-0.00346476,-0.078844875,-0.6367222,0.13322668,-0.3995989,0.9839416,-0.5536239,-0.58963585,0.6452743,-0.40964752,-0.11227261,0.09777813,0.034581553,0.1811112,-0.93100053,1.1500611,-0.61029434,-0.41531575,0.15102828,0.53415334,0.16731599,-1.1740276,0.30679682,-0.7916827,0.6929034,0.014530319,-0.39010993,0.04901679,0.73962396,0.49556735,-0.30164003,0.5300247,0.25507724,0.5741348,-0.23947595,-0.419025,-0.99960464,-0.49682122,0.8847297,0.8559714,0.69541746,-0.5715657,0.6490805,0.7775792,-0.008590628,-0.9438621,-0.8739423,0.832871,1.0391613,-0.68925905,0.36676538,-0.9216947,-0.90525055,0.97439194,0.53233945,-0.357196,-0.69741243,-0.3963484,-0.5588687,-0.011693553,3,Aggressive
0.76698256,0.32026076,-0.1281302,-1.3260014,0.91431385,-0.45925894,-0.75052655,0.29100445,0.54101926,-0.08851648,0.9383285,0.827521,0.64401436,-0.66666067,0.1689424,0.34629375,-0.60750234,-0.99494123,1.3621033,-0.050485753,-0.21335138,0.17706671,0.6619057,0.3499926,-0.5945706,-0.10931782,-0.45554066,-0.19898237,0.3440548,0.68348217,-1.2736541,0.7575055,0.052552402,-1.1491171,0.28572664,0.040105484,0.052738752,-0.20151359,0.56957597,1.427074,-0.43591774,0.85728353,-0.7663925,-0.494528,-0.2907213,0.83157384,0.015250791,0.36435813,-0.40021646,0.5665926,-0.65479976,-1.4046444,0.4966743,-0.534766,-1.0083909,0.42025647,-0.5232138,0.3647907,0.40694556,0.761191,-0.81291336,-0.10818453,0.21435045,1.0543059,0.9923918,0.36538392,-0.3992487,0.9794683,-0.8786637,-0.82318395,0.121365055,-0.28267077,0.83669215,-0.38710222,0.348709,-1.023413,-0.81135106,0.080290124,1.3583418,0.33465233,0.098902985,-0.7866109,-0.92463225,-0.059925452,0.9457862,0.07356342,0.7071587,0.050486773,-0.20353667,0.623561,0.7173587,-0.9873901,0.7104781,-1.0861549,-0.96477777,-0.29240468,-0.8750098,-0.84555966,0.6283653,3,Aggressive
-0.90527374,-0.020152772,-0.47074947,-1.0971286,0.53346276,0.8123654,-0.705044,-0.14655215,0.98006773,1.0196401,-0.9860481,0.5352341,0.7427674,-0.89509034,0.8480179,-0.5807913,-0.7946704,0.5538203,-0.40308526,0.8106033,0.087388135,0.70381224,0.52447855,0.37727788,0.97118855,0.09511851,-0.04160909,-0.22799154,-0.32487842,-0.8234625,0.7219666,-0.5723512,0.06538672,0.20731086,0.23856772,0.8880148,1.4764999,-0.5709304,0.9422761,0.5715922,-0.12677003,-0.0037659593,0.71382093,-0.8622172,0.39345658,1.0286202,-0.84334934,0.8700633,-1.072167,0.50703603,-0.5192291,-0.39757645,0.6569509,-0.1383412,-0.025528882,0.9437451,0.6934593,-1.041817,0.32914773,0.56846297,-0.41427052,0.17673197,0.9690572,0.55695117,0.6648808,-0.7875718,-0.7484562,0.2190763,-0.5541835,-0.05569146,0.71304715,-0.7753445,-1.0904624,0.84040856,-0.97307116,-1.1577213,0.8936358,-0.9246164,-0.39808342,-0.25378498,-0.30221906,0.68081474,-0.2837911,0.91315764,0.07837435,-0.36636224,0.017601507,0.38503236,0.15880565,-0.25158203,-0.29092762,-0.8908789,-0.7873027,0.25864133,-0.43925,-0.846354,-0.047776837,-0.8493857,-0.8598941,3,Aggressive
0.24314101,0.81919855,-0.9170454,-0.079044335,0.70723045,0.09337826,0.4756894,0.95361745,-0.13443944,0.58548534,0.9856875,0.78264594,-0.044738095,0.8589654,0.058210883,0.73743117,0.83407056,-0.37693495,-0.6743006,0.929356,-0.42318723,0.90156144,0.7038542,-0.63758665,0.7989581,0.7415432,-0.4794679,-0.12177761,0.78326404,-0.3446542,-0.007532006,0.7251954,0.14854825,-0.18436639,0.7137658,-0.16853173,-0.112369165,0.9816315,-0.75365996,-0.68640965,0.7553988,-0.45316243,0.36939386,0.87787104,0.6436933,0.9764562,0.861624,0.011060203,-0.11457604,0.7858485,-0.9801319,0.30691865,0.8942616,-0.23522998,-0.5613327,0.7976364,0.60092825,-0.8677938,0.83728343,-0.3863188,-0.4695044,0.81422687,0.795723,0.23618384,0.9732062,0.20136756,0.39543155,0.97914064,0.8519633,0.003878041,0.8122116,0.04993101,-0.36762196,0.77409446,-0.8523301,0.43634996,0.920963,-0.22160408,0.8398563,0.79452556,-0.8058439,0.59922385,0.8442698,0.105411686,0.01996295,0.86313087,-0.76845795,-0.5774768,0.99608207,-0.44874397,0.99459505,0.8148972,0.72777677,0.09835538,0.8229572,-0.6873041,-0.45038825,0.7204605,0.76228684,2,Collapsed_Fall
0.48880658,0.013839919,-0.89797556,-0.92688996,0.25773633,0.48944637,0.34074268,-0.66684943,-0.059870157,-0.77404636,-0.28790632,-0.14494514,1.3335091,-0.8385984,0.5483443,-1.2582291,0.40733412,-0.04982024,1.28933,-0.8920567,0.77993137,0.15224291,0.34019077,0.5960382,1.311395,-0.32533196,0.95580673,-0.020569472,0.8973247,-0.68755174,-1.364861,-0.7230088,-0.99551904,-0.9064254,-0.8255792,0.97269106,-0.44579497,-0.9925904,-0.55270684,1.3127866,-0.20289578,0.66368514,0.77794003,0.30730283,0.1940748,0.30490154,-0.5398023,-0.25342113,-0.18107966,0.17527303,-0.08148307,-0.15942629,-0.5872351,-0.12637576,0.45784062,0.22795846,0.69606054,0.66085625,0.88839597,0.9434516,-0.06777283,-0.42638782,-0.56147724,0.8946939,0.9877674,-0.17466396,0.07333669,0.88868576,-0.22816405,0.04445159,0.576306,0.6863118,0.44527465,0.6724937,0.33530685,0.88257855,0.33457372,0.67346865,0.29106998,-0.40698403,-0.31258556,1.2685093,-0.8951123,0.5579416,1.1297768,-0.73432267,-0.60468173,0.8096683,-0.42886326,-0.26381934,-0.113284685,0.69440436,0.70438105,0.33843312,0.73293227,0.55713165,0.01992631,-0.8712632,-0.9425457,3,Aggressive
-1.4814141,0.8581696,0.21113022,0.48871252,0.025422122,0.6592092,1.2467942,0.45939767,0.51969564,0.056708157,-0.06592961,0.7704204,-0.9884625,0.36854184,-0.8695063,-0.121576786,-0.7391781,0.16278219,-1.4908875,0.88538164,0.38951927,0.7196573,-0.67700744,0.69906646,0.5055073,0.306939,0.13028722,0.4549621,-0.8858832,-0.24596362,-0.19807261,0.34759623,0.2644008,-0.32394916,0.716199,-0.0068349484,-0.682017,0.34825847,-0.7718188,1.2484041,0.0376162,0.81980973,-0.39367217,0.16328548,-0.7933027,0.16413864,0.19528487,0.57838625,-0.12810567,-0.06736927,0.8455405,0.48241824,-0.61723465,0.741198,1.4452257,0.68234885,-0.44544455,0.23976368,0.3909935,-0.2017788,-0.277946,-0.5295249,0.36158466,0.3189453,0.50988394,0.6695831,-1.3978672,0.95829535,0.51560986,1.2136371,0.58319694,-0.35586128,-0.9951581,-0.24665476,-0.4144125,0.12071019,0.3170293,-0.7815578,-0.36098662,-0.41137463,-0.4091988,1.0520697,-0.50796497,-0.16204129,1.3885313,-0.45396015,-0.91851234,-1.313644,0.5566619,-0.12241543,-0.87953573,-0.39041573,0.108875155,1.0480027,0.26159465,0.978909,-0.137808,-0.6625265,-0.6417849,3,Aggressive
-0.10585936,-0.9171626,-0.044956844,0.85784954,-0.97687185,-0.27012226,0.5217875,-0.691011,-0.844882,0.26155707,-0.9800982,0.60354096,-0.8662945,0.048708517,0.48025542,-0.51597804,-0.7929197,-0.6487545,0.70936716,0.4115606,-0.6038039,0.4322416,0.41723633,0.9954502,-0.21688795,0.729707,-0.10711463,0.7955204,-0.816799,-0.6493747,0.69990873,0.63860065,-0.3891324,0.19359663,-0.23460056,-0.9793653,-0.94779176,-0.89148724,0.18814431,-0.44154453,-0.7121034,0.88226223,-0.75736266,0.34796342,0.78832036,-0.6723407,-0.5705406,0.14762707,0.016897373,0.042054832,0.10935619,0.89980584,-0.8923239,0.52089703,-0.53498715,-0.25264466,-0.82141775,-0.10874646,0.6084385,-0.8025193,-0.44879282,-0.2538766,-0.7922016,0.52463365,0.5738941,0.67179,0.16779241,0.014477641,-0.47489512,0.31031594,-0.11087303,0.9415528,0.936359,0.81041026,-0.27982172,-0.2640551,0.70534635,0.45826986,0.40872195,-0.440778,0.6666972,0.15884115,-0.10626885,0.73084426,-0.21158047,0.3078516,-0.068189636,0.18547562,-0.91890705,-0.077769674,0.112982616,-0.014561331,0.69482076,-0.37775204,0.7681531,-0.19307606,0.38905346,-0.82655454,-0.5996918,0,Standing
0.39750803,-0.97534263,0.93705547,-0.3867485,0.80260795,0.031890057,0.10299461,-0.83173645,-0.26956248,-0.6993521,0.05186299,0.101464294,0.27021605,0.75655633,-0.06364037,-0.20112954,-0.33285668,0.69417965,0.54416925,0.25451216,-0.97382826,0.32439628,0.182817,-0.08717592,-1.0988665,0.3211241,-0.53082794,-0.9285159,0.36891642,0.07658281,-1.4304371,0.3406556,0.24018408,-0.4256096,0.495039,0.044202916,-0.6812612,0.11871274,0.19091703,-1.25313,0.48428884,-0.3961513,0.5343131,0.70636815,0.6921354,0.64785737,-0.8757376,0.4237293,0.48688564,-0.6457125,0.33642372,-0.8008262,-0.47876593,-0.35096413,0.38491026,0.6089078,-0.0027124982,-0.3607429,0.76794857,-0.8898201,-1.4692318,0.5687635,-0.4929064,1.4026151,0.74940115,0.11774259,0.6532663,0.781665,-0.30198804,-0.78409487,0.28657588,0.32262188,-0.57175887,-0.71344215,0.10453953,1.1943268,0.72044474,-0.031120025,-0.73514307,-0.89118236,0.7890458,-1.2229799,0.26444224,0.83210325,1.0233123,0.2754077,0.40721565,0.59287983,0.62418634,0.21971813,0.1280836,-0.7054632,-0.05966464,0.16293661,-0.13605873,0.32449374,0.5635098,-0.96524805,-0.20615119,3,Aggressive
-0.35563138,-0.15913588,0.86244184,0.4141682,-0.34508246,-0.64144236,0.23695658,0.3151525,-0.032754634,-0.57447845,-0.94288945,-0.4686786,-0.085659005,0.57586855,0.70750767,-0.17413089,0.5922481,0.98670566,0.43322074,0.45719805,0.819073,-0.32371175,-0.9775892,0.97395456,-0.019063845,0.57135516,0.6249823,-0.20496665,0.08254609,0.07983105,-0.559568,-0.7647221,0.08714461,-0.75971353,-0.30782256,-0.62783337,0.41383222,0.7440177,0.15582922,-0.17968838,0.9932853,-0.95758176,-0.39131784,-0.4426537,-0.2875928,-0.5388085,-0.47147432,-0.48464578,0.011488101,-0.21788944,0.2785602,0.02880232,-0.6331563,0.62008995,-0.055609602,-0.69353694,-0.66624033,0.5939368,0.40598637,0.013055905,-0.387837,-0.078955926,0.27296707,0.75856465,0.11173574,-0.44652942,-0.91452014,-0.6490899,0.30035526,-0.6791261,-0.036920894,0.39791003,-0.3835502,0.33821177,0.16214412,-0.12212179,0.79449093,0.38411778,-0.27880594,0.6085291,0.47620443,0.58336794,0.28191197,-0.24125877,-0.30284297,0.30830273,-0.7382,0.6398287,-0.25932923,0.26074398,-0.0018721701,0.038652983,0.4760123,0.2533401,-0.49938202,-0.85154814,0.68046814,0.76978815,-0.6710069,0,Standing
-0.38104588,-0.43531522,0.8748971,-0.5904452,-0.66692156,-0.6363229,0.45973834,0.77603966,-0.21326518,-0.7278402,0.171444,-0.5801301,-0.8716971,0.7724628,0.7416825,0.9518203,-0.05199049,-0.41199762,0.5395675,-0.63901013,-0.5134159,-0.48863474,0.90323883,0.45964584,-0.7326104,-0.8143082,0.6856297,0.60454863,0.34198916,-0.6077987,-0.03943292,0.20545189,0.86427504,-0.66115254,0.030893615,-0.6844967,-0.11230132,-0.5997301,0.6723724,-0.49052745,-0.16579057,-0.1844247,0.7325899,0.51559496,-0.884849,-0.86582506,0.10239449,-0.14456195,-0.44883156,0.58524185,-0.74272966,0.9481138,-0.951795,-0.76353854,-0.3773667,0.01829819,-0.5677277,0.4724303,-0.2849162,-0.9229233,0.75544393,0.8877314,0.23712724,0.61307275,-0.7577769,-0.46235943,-0.34953663,0.92150635,0.02444528,-0.98517287,-0.23962836,-0.9844988,-0.5243885,-0.090599865,-0.35321388,-0.93453157,-0.76732856,0.10177312,0.3912098,-0.19090198,0.4629635,-0.67333424,-0.7558841,0.67890745,-0.32157332,-0.13550416,0.8951632,-0.15177535,-0.99301976,0.8759439,-0.9717627,0.32457256,-0.35421818,-0.05921849,0.09457034,-0.18307988,0.5487376,0.8614128,-0.8271759,1,Bending
1.2323947,-0.7426577,-0.83944565,0.9674558,-0.021404438,-0.6947934,-0.80023617,-0.47352573,-0.071381964,0.4310156,0.73853964,-0.9938372,0.513897,-0.80745894,-0.8058046,0.96498036,0.87216586,0.49861616,1.23301,0.6959409,-0.8831825,-1.3242224,-0.36577415,0.66498476,-1.2165192,0.007149527,-0.54146916,-1.2143264,0.7756843,-0.34097156,0.576445,-0.33610207,0.58543825,1.284714,-0.32106197,-0.15990229,0.24634989,0.7322343,0.9161381,0.20364112,-0.5573256,0.32931238,1.0194801,-0.49539983,-0.92313373,1.4767894,0.5934687,0.6580121,1.3255928,0.5065108,0.16245052,0.3204952,0.6854842,0.9975151,1.4924872,0.55238396,0.49501595,0.669654,0.707235,-0.013837504,0.6017523,0.53609943,0.83901274,-1.2069728,0.5659666,-0.45255458,-0.60879093,0.366922,0.13855198,0.24999933,0.62646234,0.7847398,0.5929759,-0.89461833,-0.7541848,-0.8952149,0.8921033,-0.3846563,0.9269847,-0.3545896,-0.23427173,1.1269656,-0.9048307,-0.57471955,1.0552145,-0.6903592,0.5184953,0.11228638,0.32532042,-0.852307,-0.48053247,-0.15042053,0.71442527,1.0257515,-0.9095494,0.6037331,0.72623956,0.8687331,-0.5765651,3,Aggressive
-0.02414771,-0.85543805,0.123424776,-0.0055425987,-0.17950293,-0.92885417,0.75787276,0.6052732,0.26606005,0.14445996,0.38989288,-0.71202,0.8652885,-0.43065342,0.31298053,0.21351136,0.27322796,0.75790423,-0.40817758,0.49789637,0.19678213,-0.84787935,-0.17169064,0.67590314,-0.36930522,-0.035472233,-0.022722865,0.23601973,0.7680357,-0.6529216,0.009233765,-0.15146548,-0.40815982,0.83921635,-0.98365784,-0.7557904,0.4666889,-0.4731168,0.44635853,0.6645072,-0.49076796,-0.6161114,-0.70939875,-0.59982276,-0.46562922,0.73749965,0.54000884,-0.99631137,0.74823827,-0.8423754,0.31053123,-0.69705045,-0.8754484,0.5195414,-0.06559377,0.19812502,-0.14929396,-0.86565626,0.47923633,0.64070225,-0.9171589,-0.2485656,0.114633076,0.21036685,0.15630588,0.3858813,0.93363243,-0.21882696,0.113247134,0.39815727,0.18484764,-0.22649793,0.24815857,0.30022305,0.16993695,-0.58977866,0.0119627165,0.7687136,0.7372038,0.5015758,0.39439103,-0.69344175,-0.08107067,-0.7780974,0.63456887,-0.4179136,0.5337317,0.6291578,0.7849922,0.50766015,0.129458,0.19636983,-0.35883546,-0.6460076,-0.73872757,-0.63595295,0.86790377,-0.6711335,0.4474749,1,Bending
-1.3864678,0.9505795,-0.26683092,0.0034838668,-0.19097684,0.63291836,0.9691868,0.6620495,0.3141177,0.2076889,-0.8691849,0.5499851,-0.6955738,0.77813363,-0.74042946,-1.4504225,0.3843368,0.31540483,-0.81996703,0.7510471,0.5396106,0.3355738,0.20658606,0.13274245,-0.74076736,0.7928265,-0.5290054,-1.4659173,0.96287614,-0.5268786,-1.2901335,0.2995074,-0.8997811,-0.36046025,-0.047691856,0.6661858,-0.105566606,-0.37884337,0.8405265,0.777225,0.10304243,0.00847854,0.12443247,-0.82448155,-0.23606513,0.83647674,-0.043856192,0.21777777,-1.0505596,0.09294013,-0.24067996,-0.44907367,-0.50502914,-0.16115664,0.052443665,-0.59479886,-0.17331153,-1.4530846,0.4104067,0.9311852,1.3824624,-0.9669608,-0.35535347,1.2681067,0.0969381,0.7975581,0.4922563,-0.7284023,-0.76781994,-0.85970896,-0.0247809,0.847346,-1.0863484,0.9866969,0.7424555,1.1644789,0.51645565,-0.057543665,-0.6367296,-0.5179415,-0.2053557,-0.37029615,-0.6444674,0.0012173675,-0.3130316,0.15537268,-0.1830065,-0.8605459,-0.6081974,0.31681406,0.67372596,-0.20228815,0.10131809,0.22508258,-0.88340884,-0.2982059,1.1662451,0.36923805,-0.8933045,3,Aggressive
-0.524363,0.35991442,-0.45716792,0.6288206,-0.94099027,-0.61930597,-0.43737403,0.8505797,0.5926379,0.76829016,-0.1190417,0.6451242,0.70698714,-0.20008636,0.98892367,0.7024773,0.9481939,0.7329942,0.55240726,0.88768774,-0.16036151,0.56666684,-0.5742176,0.4655877,0.57070655,0.4330488,0.69962615,-0.1733291,0.089536265,-0.9786652,-0.70789367,0.28838786,0.1246344,-0.605335,-0.5130704,-0.3118356,0.43282944,0.2194332,-0.8608575,0.51987827,-0.47468087,0.34351936,-0.7532743,0.9958426,-0.83932966,0.48346806,0.08266072,-0.8281216,-0.94637907,-0.27466857,0.60444784,-0.91769755,0.40879732,0.31075254,-0.46892464,-0.84501594,0.8306439,-0.3993004,-0.77723354,0.36303416,-0.5666375,-0.048738487,-0.89918894,0.9859679,-0.10475775,0.99821997,-0.22865024,-0.30429488,0.82914466,-0.3410683,-0.1359889,-0.84377915,0.9109248,-0.8296975,0.54236984,0.07723079,-0.8771897,-0.99659234,0.8711073,0.4843468,0.3728725,-0.12288694,-0.52277243,0.35972616,0.21660213,0.4526844,-0.26841497,0.9738475,-0.8659827,-0.8405968,0.8337517,0.29541287,-0.34733185,0.5239055,-0.09445322,-0.957757,0.30220735,-0.5137761,-0.7693298,0,Standing
-0.84168273,-0.047684237,-0.90028715,-0.48149115,0.11983603,-0.41400763,-0.015950313,0.608473,0.22784926,-0.083173774,-0.7794232,0.7197994,1.4448874,-0.9598351,0.2858042,0.28849152,0.9819396,0.73946166,-0.26913467,0.6677313,-0.058928598,-0.64434624,0.2930671,-0.9427107,0.23205939,0.72183913,0.90681475,0.13982143,-0.17587815,-0.5860295,0.02419101,-0.7101675,-0.5587807,1.3313289,0.3674901,-0.37188688,0.012612162,-0.3174947,0.39301994,-0.8158829,0.37803394,-0.8819389,-1.0321456,0.540775,0.08448321,1.2289714,-0.8904566,-0.4176889,1.4934946,0.5352444,0.047586136,0.27698356,-0.4288135,0.045318644,0.68139046,-0.2714153,-0.6863478,-0.2385257,-0.37962726,0.13193364,1.085412,0.37897983,0.8285814,-0.45989197,0.64236015,0.89853144,-1.4423636,-0.7726746,0.6438223,-1.3856575,-0.5745756,-0.109552816,0.976758,-0.66029185,0.42982566,-0.23750494,0.77425325,0.13454592,1.4031855,0.23877472,-0.45243347,-0.24710926,0.32499853,0.67829126,1.3378704,0.27714446,-0.6782157,-0.08836895,-0.26557565,0.92859715,0.6651252,-0.7081234,0.7696795,-0.62033015,0.57259214,-0.8211785,0.14665307,0.19280127,-0.059288528,3,Aggressive
